DATE,FCCFFI232.PV,FCCFPC175.MV,FCCFPC175.PV,FCCGAI008.PV,FCCGDI501AM.PV,FCCGDI501M.PV,FCCGDI502AM.PV,FCCGDI502M.PV,FCCGFC014.MV,FCCGFC014.PV,FCCGFC028.MV,FCCGFC028.PV,FCCGFC030.PV,FCCGFI004.PV,FCCGHI020.PV,FCCGKP501M.PV,FCCGLC040.PV,FCCGLC501.MV,FCCGLC501.PV,FCCGLI015.PV,FCCGLI510.PV,FCCGPC039.PV,FCCGPDI510.PV,FCCGPI009.PV,FCCGPI022.PV,FCCGPI023.PV,FCCGPI025.PV,FCCGPI501.PV,FCCGPI503.PV,FCCGPI504.PV,FCCGPI505.PV,FCCGPI508.PV,FCCGPI509.PV,FCCGPI511.PV,FCCGPI512.PV,FCCGTI012.PV,FCCGTI037.PV,FCCGTI501M.PV,FCCGTI502M.PV,FCCGTI503M.PV,FCCGTI504M.PV,FCCGTI505AM.PV,FCCGTI505M.PV,FCCGTI506M.PV,FCCGTI507M.PV,FCCGTI508M.PV,FCCGTI509M.PV,FCCGTI510M.PV,FCCGTI511M.PV,FCCGTI512M.PV,FCCGTI513M.PV,FCCGTI514M.PV,FCCGTI518M.PV,FCCGTI521M.PV,FCCGTI522M.PV,FCCGTI523M.PV,FCCGTI528.PV,FCCGTI528M.PV,FCCGTI529M.PV,FCCGYI501M.PV,FCCGYI502.PV,FCCGYI502M.PV,FCCGYI503.PV,FCCGYI503M.PV,FCCGYI504.PV,FCCGYI504M.PV,FCCGYI505.PV,FCCGYI505M.PV,FCCGYI506.PV,FCCGYI506M.PV,FCCGYI507M.PV,FCCGYI508.PV,FCCGYI508M.PV,FCCAGPI604_P.PV,FCCGFI600.PV
10/8/19 7:20,2605.807,82.1,1.55,0.8,0.125806,0.136717,-0.000606519,0.0703757,99.951,647.58,100,397.6,173.775,148.8,63.8,10655.6,39.1695,20.9,59.7,-1,57.8,5.475,6716.7,7.568,6.1,5.4,13.2,9.8,2.3,9.3,16.7,-0.865565,-0.1,3.2,2.5,56.4,46.6,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,47.9816,48.968,49.9814,103.991,103.991,43.9964,46.9946,311.6,311.041,55.9892,28.4221,36.78,36.5747,32.8,32.6413,40.1,40.0079,25,24.8525,26.38,26.2306,14.5259,14.8876,14.7546,,
10/8/19 7:25,2602.71,82,1.55,0.8,0.125714,0.136699,-0.000606519,0.0703183,99.951,646.15,100,397,175.376,149.4,63.6,10650.1,40.8263,20.3,60.3,-1,57.7,5.473,6731.7,7.548,6,5.4,13.2,9.8,2.3,9.3,16.6,-0.865419,-0.1,3.2,2.5,56.5,46.6,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,47.9816,48.5468,49.9814,103.991,103.991,43.9964,46.9946,311.7,311.963,55.9892,28.4122,36.74,36.5651,32.8,32.6301,40.2,40.0497,24.6,24.5068,26.05,25.8919,14.3071,14.5863,14.4611,,
10/8/19 7:30,2604.653,82.2,1.55,0.8,0.125522,0.136531,-0.000606519,0.0703313,99.951,646.1,100,397.6,176.098,149.3,63.9,10661.2,39.1494,21.6,59.7,-1,57.7,5.478,6723.5,7.565,6.1,5.4,13.2,9.8,2.3,9.3,16.6,-0.866106,-0.1,3.2,2.6,56.5,46.5,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,47.9816,48.2348,49.9814,103.846,103.991,43.9964,46.3479,311.8,311.973,55.9892,28.4179,36.81,36.6005,32.8,32.6404,40.1,39.9961,24.6,24.4391,26.04,25.8578,14.2723,14.6229,14.4759,,
10/8/19 7:35,2596.659,82,1.55,0.8,0.125756,0.136758,-0.000606519,0.0703099,99.951,645.13,100,396.9,176.386,150.6,63.7,10651.1,40.8447,19.7,60.2,-1,57.6,5.475,6716.2,7.54,6.1,5.4,13.2,9.9,2.3,9.4,16.7,-0.865695,-0.1,3.2,2.5,56.5,46.5,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,47.9816,47.985,49.9814,103.738,103.991,43.9964,45.9952,311.9,311.973,55.9892,28.3769,36.72,36.5093,32.8,32.6183,40.1,40.0444,24.5,24.398,25.95,25.7948,14.2775,14.5814,14.4665,,
10/8/19 7:40,2599.371,82,1.55,0.8,0.12604,0.137096,-0.000606519,0.0703756,99.951,645.07,100,396.9,175.239,149.6,63.5,10646.8,39.1219,21.8,59.9,-1,57.6,5.473,6733.6,7.531,6,5.4,13.2,9.9,2.3,9.4,16.7,-0.865036,-0.1,3.2,2.5,56.5,46.6,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,47.9816,47.9816,49.9814,102.992,103.991,43.9964,45.9952,312.1,311.973,55.9892,28.436,36.51,36.3847,32.8,32.587,40.1,39.9913,24.5,24.3851,25.94,25.7769,14.2671,14.5156,14.3894,,
10/8/19 7:45,2602.971,81.8,1.55,0.8,0.126527,0.13762,-0.000606519,0.0706215,99.951,640.8,100,395.3,173.255,148.5,63.2,10633.6,40.8469,20,59.9,-0.9,57.6,5.47,6712.3,7.489,6,5.4,13.2,9.8,2.3,9.3,16.7,-0.864207,-0.1,3.2,2.6,56.7,46.6,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9673,47.9816,47.9816,49.9814,103.005,103.991,43.9964,45.9952,312.3,311.973,56.5621,28.388,36.43,36.2349,32.7,32.5786,40.1,39.9892,24.6,24.4385,25.99,25.8289,14.3295,14.5451,14.4189,,
10/8/19 7:50,2603.108,82,1.55,0.8,0.126752,0.13785,-0.000606519,0.0706738,99.951,643.65,100,396.6,173.705,149.9,63.6,10647.5,39.2141,21.2,60.2,-0.9,57.6,5.474,6727.6,7.54,6,5.4,13.2,9.8,2.3,9.2,16.7,-0.863408,-0.1,3.2,2.6,56.8,46.7,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9561,47.9816,48.6179,49.9814,103.524,103.991,43.9964,45.9952,312.5,311.973,56.9886,28.3731,36.46,36.2687,32.7,32.5662,40.1,39.9978,24.7,24.5733,26.17,26.018,14.4124,14.7212,14.6006,,
10/8/19 7:55,2602.039,82.1,1.55,0.8,0.127061,0.138222,-0.000606519,0.0706361,99.951,646.73,100,398,175.121,149.8,63.8,10655.3,40.8449,21.1,59.7,-0.9,57.6,5.474,6713.8,7.58,6.1,5.4,13.2,9.8,2.3,9.2,16.7,-0.863331,-0.1,3.2,2.6,56.9,46.7,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9605,47.9816,48.9815,49.9814,103.989,103.991,43.9964,45.9952,312.7,311.973,56.9608,28.4012,36.44,36.2543,32.7,32.564,40.1,39.9577,25.2,25.0513,26.64,26.4945,14.7916,15.2812,15.19,,
10/8/19 8:00,2599.591,82,1.55,0.8,0.127341,0.13848,-0.000606519,0.0708129,99.951,642.22,100,396.5,176.431,149.3,63.6,10647.8,39.2167,20.4,60.3,-0.8,57.5,5.471,6712.7,7.528,6,5.4,13.2,9.8,2.3,9.3,16.7,-0.864251,-0.1,3.2,2.6,56.8,46.7,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.8895,47.9954,48.9815,49.9814,103.991,103.991,43.9964,45.9952,312.8,311.973,56.5681,28.3822,36.43,36.2451,32.7,32.5346,40.1,39.9827,25.2,25.0404,26.62,26.4536,14.7351,15.232,15.0959,,
10/8/19 8:05,2601.559,82,1.55,0.8,0.12724,0.138437,-0.000606519,0.0707247,99.951,642.11,100,396.1,174.582,148.6,63.7,10648.3,40.5996,22.1,59.8,-0.9,57.5,5.474,6719,7.528,6,5.4,13.2,9.8,2.3,9.3,16.7,-0.863995,-0.1,3.3,2.6,56.8,46.7,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,48.3751,48.9815,49.9814,103.991,103.991,43.9964,46.0985,312.8,312.117,56.4358,28.4009,36.37,36.1507,32.7,32.5403,40.1,39.9732,24.8,24.6821,26.26,26.1152,14.3226,14.6879,14.5715,,
10/8/19 8:10,2602.803,82,1.55,0.8,0.127302,0.13848,-0.000606519,0.0707827,99.951,644.19,100,396.1,173.615,149.2,63.6,10644.1,39.6366,20.2,60.1,-0.8,57.5,5.472,6708.6,7.55,6,5.4,13.2,9.8,2.3,9.2,16.6,-0.8628,-0.1,3.3,2.6,57,46.8,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,48.5875,48.9815,49.9814,103.991,103.991,43.9964,46.2365,313,312.779,56.9886,28.3524,36.38,36.1815,32.7,32.5358,40.1,40.0262,24.7,24.5503,26.27,26.1159,14.2593,14.5751,14.4587,,
10/8/19 8:15,2605.694,82.1,1.55,0.8,0.127161,0.138292,-0.000606519,0.0704912,99.951,647.75,100,398.4,173.769,149.1,63.9,10658.4,40.4425,22,60,-0.8,57.5,5.477,6725.3,7.601,6.1,5.4,13.2,9.7,2.3,9.2,16.6,-0.86309,-0.1,3.3,2.6,57.1,46.8,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,48.932,48.9815,49.9814,103.991,103.991,43.9964,46.7938,313.2,312.972,56.9333,28.3507,36.29,36.1151,32.7,32.522,40.1,40.0194,24.7,24.5245,26.37,26.2147,14.2608,14.6673,14.5379,,
10/8/19 8:20,2605.229,82.1,1.55,0.8,0.127261,0.138394,-0.000606519,0.0706688,99.951,644.55,100,396.7,175.051,150.1,63.7,10647.8,39.702,20.8,59.8,-0.8,57.5,5.471,6704.7,7.554,6,5.4,13.2,9.7,2.3,9.2,16.6,-0.863949,-0.1,3.3,2.6,57,46.7,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,48.9721,48.9815,49.9814,103.991,103.823,43.9963,46.1399,313.4,312.972,56.3992,28.35,36.29,36.0757,32.7,32.5304,40.1,40.0169,24.5,24.3916,26.23,26.074,14.2131,14.5274,14.4118,,
10/8/19 8:25,2604.763,82.1,1.55,0.8,0.127244,0.138344,-0.000606519,0.0706713,99.951,646.67,100,397.6,173.935,151.4,63.8,10651.6,40.1491,21.1,60.2,-0.8,57.5,5.474,6727.7,7.584,6.1,5.4,13.2,9.6,2.3,9.1,16.5,-0.863281,-0.1,3.3,2.6,57,46.8,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,48.8815,48.9815,49.9814,103.991,103.278,43.9876,45.9952,313.5,312.972,56.7384,28.337,36.24,36.0395,32.7,32.5191,40.1,39.997,24.4,24.2926,26.05,25.9036,14.1386,14.5255,14.4033,,
10/8/19 8:30,2603.704,82.4,1.55,0.8,0.127047,0.138117,-0.000606519,0.0704875,99.951,652.24,100,400,174.443,151.4,64.3,10671.8,40.1311,21.8,59.8,-0.8,57.5,5.479,6719.9,7.656,6.1,5.4,13.2,9.6,2.3,9.1,16.5,-0.863338,-0.1,3.3,2.6,57,46.8,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,48.8073,48.9815,49.9814,103.991,103.984,43.9769,45.9952,313.8,312.972,56.0139,28.381,36.27,36.1246,32.7,32.4984,40.1,40.0136,24.4,24.2411,25.96,25.8101,14.1586,14.5334,14.3949,,
10/8/19 8:35,2600.9,82.5,1.55,0.7,0.126959,0.137967,-0.000606519,0.0705236,99.951,653.91,100,401.6,174.878,153.2,64.6,10685.4,39.7646,20.4,60.2,-0.8,57.4,5.485,6717.4,7.688,6.1,5.4,13.2,9.6,2.3,9.1,16.5,-0.863508,-0.1,3.3,2.6,57,46.8,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,48.9766,48.9815,49.9814,103.991,103.991,43.9964,45.9952,313.9,312.985,56.1897,28.3736,36.32,36.1669,32.7,32.5082,40.1,40.0019,24.4,24.2707,25.92,25.7521,14.1895,14.5805,14.4685,,
10/8/19 8:40,2604.978,82.5,1.55,0.7,0.126964,0.138003,-0.000606519,0.0704823,99.951,654.28,100,401.6,176.456,152,64.7,10688.4,40.361,22.2,59.9,-0.8,57.4,5.487,6722,7.691,6.1,5.4,13.2,9.7,2.3,9.2,16.6,-0.862853,-0.1,3.3,2.6,56.9,46.8,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,48.9724,48.9815,49.9814,103.991,103.991,43.9964,45.9952,314,313.469,56.987,28.3985,36.34,36.146,32.7,32.5277,40.1,40.0142,24.4,24.2244,25.86,25.6994,14.1637,14.543,14.4273,,
10/8/19 8:45,2607.941,82.6,1.55,0.7,0.127259,0.138275,-0.000606519,0.0706101,99.951,654.6,100,402,176.575,151.2,64.7,10688.3,39.5788,20.3,60,-0.7,57.3,5.486,6711.7,7.699,6.1,5.4,13.2,9.8,2.3,9.2,16.7,-0.861403,-0.1,3.3,2.6,57.1,46.8,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,48.832,48.9815,49.9814,103.991,103.991,43.9964,45.9952,314,313.065,56.9886,28.4018,36.34,36.143,32.7,32.503,40.1,39.9755,24.3,24.196,25.81,25.6523,14.1338,14.5256,14.4076,,
10/8/19 8:50,2611.797,82.7,1.55,0.7,0.127309,0.13834,-0.000606519,0.070467,99.951,659.66,100,403.7,174.761,152,65,10699.3,40.5117,21.9,60.1,-0.8,57.2,5.489,6728.7,7.759,6.1,5.4,13.2,9.8,2.3,9.2,16.7,-0.860649,-0.1,3.3,2.6,57.3,46.9,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,48.9812,48.9815,50.6871,103.991,103.991,43.9964,45.9952,314.1,313.481,56.9886,28.4441,36.4,36.234,32.6,32.4973,40.1,40.0067,24.4,24.2353,25.92,25.764,14.2159,14.6388,14.5193,,
10/8/19 8:55,2610.505,82.7,1.55,0.7,0.127391,0.13843,-0.000606519,0.070434,99.951,661.67,100,404.5,174.375,152.6,64.9,10697.8,39.4168,20.8,59.8,-0.8,57.2,5.49,6705.4,7.783,6.1,5.4,13.2,9.8,2.3,9.2,16.6,-0.859432,-0.1,3.3,2.6,57.4,47,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,48.9815,48.9815,50.7145,103.991,103.991,43.9964,46.2689,314.4,313.971,56.9886,28.4273,36.45,36.2616,32.7,32.5307,40.1,40.004,24.4,24.2724,25.91,25.7468,14.2367,14.6518,14.5392,,
10/8/19 9:00,2606.755,82.8,1.55,0.7,0.127691,0.138673,-0.000606519,0.0703895,99.951,666.17,100,406.3,175.222,155.5,65.2,10707.7,40.6781,21.2,60.2,-0.7,57.2,5.492,6724,7.847,6.1,5.4,13.2,9.8,2.3,9.3,16.6,-0.8578,-0.1,3.3,2.6,57.7,47.2,42.9824,64.9746,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,48.9815,48.9815,50.2216,103.991,103.991,43.9964,46.9946,314.6,313.971,56.9886,28.4481,36.28,36.0369,32.6,32.4607,40.1,40.0031,24.5,24.3338,26,25.8452,14.3253,14.7612,14.652,,
10/8/19 9:05,2605.434,82.9,1.55,0.7,0.127738,0.138737,-0.000606519,0.0704127,99.951,664.55,100,406.8,175.998,155.4,65.3,10710.7,39.1933,21.7,59.7,-0.7,57.2,5.494,6713.7,7.836,6.1,5.4,13.2,9.8,2.3,9.3,16.7,-0.858869,-0.1,3.3,2.6,57.6,47.3,43.0792,65.0441,47.9816,0,46.9818,0,58.9778,74.9709,58.9778,59.9776,69.9739,68.1751,48.9815,48.9815,50.6315,103.991,103.991,43.9964,46.9946,314.8,313.971,56.9886,28.4138,36.21,36.0014,32.6,32.441,40.1,39.9677,24.5,24.3744,26.05,25.8962,14.3427,14.7913,14.6564,,
10/8/19 9:10,2602.875,82.8,1.55,0.7,0.127944,0.138957,-0.000606519,0.0705351,99.951,660.38,100,404.8,175.657,154.3,65.2,10705,40.7847,20.4,60.2,-0.7,57,5.493,6716.6,7.782,6.1,5.4,13.2,9.9,2.3,9.3,16.7,-0.858924,-0.1,3.3,2.6,57.6,47.2,43.8336,65.5151,47.9816,0,47.4932,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,48.9815,48.9815,50.9677,103.991,103.991,43.9964,46.9946,315,313.971,56.9886,28.4155,36.23,36.052,32.7,32.4839,40,39.9267,24.5,24.4114,26.08,25.9154,14.3146,14.7596,14.6298,,
10/8/19 9:15,2601.648,82.7,1.55,0.7,0.128179,0.139188,-0.000606519,0.0704576,99.951,657.25,100,403.4,174.952,151.5,64.9,10692.4,39.1072,22.2,59.9,-0.6,57,5.49,6728.8,7.749,6.1,5.4,13.2,9.8,2.3,9.3,16.7,-0.858091,-0.1,3.3,2.6,57.7,47.1,43.9822,65.4563,47.9816,0,47.8643,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,48.9815,48.9815,50.9789,103.991,103.991,43.9964,46.9671,314.9,313.971,56.9886,28.3779,36.28,36.0452,32.7,32.511,40.1,39.9617,24.6,24.424,26.07,25.9092,14.2827,14.6984,14.5968,,
10/8/19 9:20,2607.338,82.7,1.55,0.7,0.127974,0.138973,-0.000606519,0.0703729,99.951,659.01,100,404,172.161,151.1,65,10699.3,40.8599,20.5,60,-0.6,57,5.492,6706.9,7.777,6.1,5.4,13.2,9.7,2.3,9.2,16.5,-0.857984,-0.1,3.3,2.6,57.7,47.1,43.9822,65.2266,48.0091,0,47.2854,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,48.9815,48.9815,50.9732,103.991,103.991,43.9964,46.0861,314.6,313.971,56.9886,28.4196,36.18,36.0062,32.6,32.4748,40.1,39.9929,24.5,24.3444,26.01,25.8468,14.2193,14.5847,14.4884,,
10/8/19 9:25,2601.627,82.6,1.55,0.7,0.127548,0.138603,-0.000606519,0.0706447,99.951,656.03,100,402.9,173.221,152.8,64.8,10691.1,39.0773,21.8,60.1,-0.5,57,5.489,6717.9,7.744,6.1,5.4,13.2,9.6,2.3,9.1,16.4,-0.859314,-0.1,3.3,2.6,57.6,47,43.9822,65.9744,48.7014,0,47.9783,0,58.9778,74.9709,58.9778,59.9776,69.9739,67.9742,48.9815,48.9815,50.9789,103.991,103.991,43.9964,45.9952,314.5,313.971,56.9886,28.4131,36.26,36.0692,32.6,32.4977,40.1,39.9998,24.6,24.4119,26.04,25.876,14.1909,14.577,14.4742,,
10/8/19 9:30,2604.572,82.6,1.55,0.7,0.127345,0.138244,-0.000606519,0.0706814,99.951,660.89,100,404.2,174.962,153.5,64.9,10700,41.043,21.1,59.8,-0.6,56.9,5.49,6700.3,7.793,6.1,5.4,13.2,9.6,2.3,9.1,16.5,-0.858676,-0.1,3.3,2.6,57.7,47.1,43.9822,65.9745,48.9815,0,47.9816,0,58.9778,74.9709,58.9778,59.9776,69.9739,68.0291,48.9815,48.9815,50.9787,103.991,103.991,43.9964,46.2274,314.3,313.141,56.9886,28.4961,36.38,36.1683,32.7,32.5657,40.1,39.9813,24.6,24.489,26.13,25.9816,14.2743,14.6453,14.5547,,
10/8/19 9:35,2598.722,82.8,1.55,0.7,0.127147,0.138033,-0.000606519,0.0706313,99.951,665.96,100,406.7,177.4,153.9,65.2,10712,39.1288,21,60.2,-0.5,56.9,5.495,6702.6,7.849,6.1,5.4,13.2,9.8,2.3,9.2,16.6,-0.859219,-0.1,3.3,2.6,57.7,47.2,43.9822,65.9745,48.9815,0,47.9816,0,58.9778,74.9709,58.9778,59.9776,70.6213,68.7666,48.9815,48.9815,50.9789,103.991,103.991,43.9964,46.0293,314.2,313.065,56.9886,28.4958,36.42,36.2602,32.7,32.5399,40.1,39.9361,24.5,24.3987,26.06,25.9247,14.2522,14.6771,14.5353,,
10/8/19 9:40,2600.359,82.6,1.55,0.7,0.127256,0.138153,-0.000606519,0.0707399,99.951,663.54,100,405.8,176.131,153,64.9,10705.9,40.7188,21.8,59.8,-0.4,56.8,5.492,6692.9,7.813,6.1,5.4,13.2,9.8,2.3,9.3,16.7,-0.859059,-0.1,3.3,2.6,57.7,47.2,43.9822,65.9745,48.9815,0,47.9816,0,58.9778,74.9709,58.9778,59.9776,70.5186,68.3266,48.9815,48.9815,50.9789,103.991,103.991,43.9964,46.0069,314.4,313.707,56.9886,28.5336,36.45,36.2657,32.7,32.5039,40,39.9018,24.6,24.4273,26.09,25.9449,14.2951,14.724,14.6101,,
10/8/19 9:45,2595.966,82.7,1.55,0.7,0.127417,0.138396,-0.000606519,0.0707027,99.951,664.71,100,406,174.838,153,64.9,10704.5,39.2552,20.5,60.2,-0.4,56.8,5.494,6692.7,7.824,6.1,5.4,13.2,9.8,2.3,9.3,16.7,-0.858478,-0.1,3.3,2.6,57.7,47.2,43.9822,65.9745,48.9815,0,47.9816,0,58.9778,74.9709,58.9778,59.9776,70.6398,68.3954,48.9815,48.9815,50.9789,103.991,103.991,43.9964,45.9952,314.4,313.241,56.9886,28.4842,36.41,36.206,32.7,32.5534,40,39.8906,24.6,24.449,26.12,25.9684,14.3721,14.7919,14.6617,,
10/8/19 9:50,2607.627,82.7,1.55,0.6,0.127384,0.138315,-0.000606519,0.0707282,99.951,669.05,100,407.3,173.88,154.2,65,10707.6,40.743,22.2,59.9,-0.4,56.8,5.493,6701.2,7.865,6.1,5.4,13.2,9.7,2.3,9.2,16.6,-0.858579,-0.1,3.3,2.6,57.8,47.3,43.9822,65.9745,48.9815,0,47.9816,0,58.9778,74.9709,58.9778,59.9776,70.9715,68.9013,48.9815,48.9815,50.9789,103.991,103.991,43.9964,46.8242,314.5,313.843,56.9886,28.4726,36.4,36.2352,32.7,32.5691,40,39.8863,24.7,24.5292,26.24,26.0837,14.4623,14.9543,14.8275,,
10/8/19 9:55,2600.389,82.6,1.55,0.6,0.127449,0.138373,-0.000606519,0.0709378,99.951,667.22,100,406.5,174.257,155.4,64.7,10700.1,39.2612,20.4,60,-0.4,56.7,5.491,6683.4,7.84,6.1,5.4,13.2,9.7,2.3,9.2,16.6,-0.858699,-0.1,3.3,2.6,57.7,47.3,43.9822,65.9728,48.9815,0,47.9816,0,58.9778,74.9709,58.9778,59.9776,70.959,68.5799,48.9815,48.9815,50.9789,103.991,103.889,43.9964,46.4438,314.5,313.965,56.9886,28.4833,36.42,36.2048,32.7,32.5281,40,39.9054,24.7,24.5805,26.24,26.1076,14.482,14.9953,14.8602,,
10/8/19 10:00,2603.947,82.3,1.55,0.6,0.127801,0.138875,-0.000606519,0.0711637,99.951,661.81,100,404.3,175.966,154.8,64.3,10682.5,40.6856,22,60.1,-0.4,56.7,5.487,6696.9,7.775,6.1,5.4,13.2,9.8,2.3,9.2,16.6,-0.858049,-0.1,3.3,2.6,57.7,47.2,43.9822,65.3224,48.9815,0,47.9816,0,58.9778,74.9709,58.9778,59.9776,70.7232,68.3191,48.9815,48.9815,50.9789,103.991,103.99,43.9964,46.0235,314.4,313.971,56.9886,28.4141,36.3,36.0611,32.6,32.4741,40,39.8469,24.9,24.7229,26.36,26.208,14.5012,15.0246,14.945,,
10/8/19 10:05,2606.101,82.3,1.55,0.6,0.128155,0.139325,-0.000606519,0.0711662,99.951,660.32,100,403.5,175.754,152.7,64.2,10681.4,39.3357,20.8,59.9,-0.4,56.7,5.487,6682.9,7.774,6.1,5.4,13.2,9.7,2.3,9.2,16.6,-0.855985,-0.1,3.3,2.6,57.9,47.2,43.9822,65.0291,48.9815,0,47.9816,0,58.9778,74.9709,58.9778,59.9776,70.6101,67.9742,48.9815,48.9815,50.9789,103.991,103.991,43.9964,45.9952,314.4,313.971,56.9886,28.4573,36.22,36.0344,32.6,32.4714,40,39.8502,24.9,24.7081,26.34,26.1767,14.5027,15.0006,14.8556,,
10/8/19 10:10,2605.849,82.5,1.55,0.6,0.128472,0.139698,-0.000606519,0.0711123,99.951,660.45,100,404.4,173.737,154.9,64.6,10692.7,40.5321,21.5,60.2,-0.3,56.6,5.493,6699,7.808,6.1,5.4,13.2,9.7,2.3,9.2,16.6,-0.854085,-0.1,3.3,2.6,58.1,47.2,43.9822,65.9671,48.9815,0,47.9816,0,58.9778,74.9709,58.9778,59.9776,70.9265,68.2695,48.9815,48.9815,50.9789,103.991,103.991,43.9964,46.2441,314.5,313.971,57.5871,28.4366,36.19,35.9844,32.7,32.5048,40,39.9039,24.8,24.6324,26.23,26.0824,14.4603,14.9645,14.8579,,
10/8/19 10:15,2607.072,82.4,1.55,0.6,0.128384,0.139748,-0.000606519,0.0713618,99.951,655.27,100,402.3,174.512,152.5,64.3,10678.6,39.4708,21.5,59.8,-0.2,56.5,5.489,6689.2,7.741,6.1,5.4,13.2,9.7,2.3,9.2,16.6,-0.855535,-0.1,3.3,2.6,58,47.1,43.9822,65.9745,48.9815,0,47.9816,0,58.9778,75.0257,58.9778,59.9776,70.3885,68.0295,48.9815,48.9815,50.9789,103.991,103.991,43.9964,46.9929,314.7,313.971,57.0478,28.3549,36.04,35.8265,32.6,32.4871,40,39.8844,24.8,24.6743,26.18,26.0277,14.3629,14.9006,14.8001,,
10/8/19 10:20,2606.804,82.7,1.55,0.6,0.128833,0.140196,-0.000606519,0.0712324,99.951,661.4,100,405.7,173.837,154.2,65.1,10704.7,40.5333,20.8,60.2,-0.3,56.5,5.501,6691.7,7.851,6.1,5.4,13.2,9.7,2.3,9.2,16.5,-0.85243,-0.1,3.3,2.6,58.2,47.2,43.9822,65.9745,48.9815,0,47.9816,0,58.9782,75.9628,58.9778,59.9776,70.9715,68.7738,48.9815,48.9815,50.9789,103.991,103.991,43.9964,46.6876,314.8,313.971,57.9164,28.3773,36,35.8105,32.6,32.4195,40,39.8878,24.9,24.7635,26.39,26.229,14.5161,15.1278,15.016,,
10/8/19 10:25,2613.21,82.8,1.55,0.6,0.128641,0.14003,-0.000606519,0.0713313,99.951,664.25,100,406.5,175.26,154.3,65.2,10710.3,39.6038,22.2,59.8,-0.2,56.5,5.501,6698.5,7.866,6.1,5.4,13.2,9.7,2.3,9.2,16.6,-0.854171,-0.1,3.3,2.6,58.2,47.4,43.9822,65.9745,48.9815,0,47.9816,0,59.5681,75.9707,58.9778,59.9776,70.9715,68.974,48.9815,48.9815,50.9789,103.991,103.991,43.9964,46.8944,315.1,313.994,56.9988,28.3407,35.97,35.7692,32.6,32.3998,40,39.8788,25,24.8821,26.53,26.3757,14.6734,15.3797,15.2438,,
10/8/19 10:30,2615.241,82.7,1.55,0.6,0.129241,0.140629,-0.000606519,0.0714471,99.951,659.86,100,404.7,175.415,152.9,64.9,10696.4,40.2729,20.5,60.1,-0.3,56.4,5.499,6689.7,7.813,6.1,5.4,13.2,9.7,2.3,9.2,16.6,-0.853505,-0.1,3.3,2.7,58.2,47.4,43.9822,65.9745,48.9815,0,47.9816,0,59.6307,75.9707,58.9778,59.9776,70.9715,68.974,48.9815,48.9815,50.9789,103.991,103.991,43.9964,46.599,315.5,314.819,57.6395,28.3677,35.94,35.7522,32.6,32.4161,40,39.8772,25.1,24.95,26.48,26.313,14.6209,15.2839,15.1444,,
