FCCFFI232.PV,FCCFPC175.MV,FCCFPC175.PV,FCCGAI008.PV,FCCGDI501AM.PV,FCCGDI501M.PV,FCCGDI502M.PV,FCCGFC014.PV,FCCGFC028.MV,FCCGFC028.PV,FCCGFC030.PV,FCCGFI004.PV,FCCGLC040.PV,FCCGLC501.MV,FCCGLC501.PV,FCCGLI015.PV,FCCGPC039.PV,FCCGPDI510.PV,FCCGPI022.PV,FCCGPI023.PV,FCCGPI025.PV,FCCGPI501.PV,FCCGPI505.PV,FCCGPI508.PV,FCCGPI509.PV,FCCGPI511.PV,FCCGPI512.PV,FCCGTI012.PV,FCCGTI037.PV,FCCGTI501M.PV,FCCGTI502M.PV,FCCGTI503M.PV,FCCGTI505AM.PV,FCCGTI506M.PV,FCCGTI507M.PV,FCCGTI508M.PV,FCCGTI509M.PV,FCCGTI510M.PV,FCCGTI511M.PV,FCCGTI514M.PV,FCCGTI518M.PV,FCCGTI521M.PV,FCCGTI522M.PV,FCCGTI528.PV,FCCGTI529M.PV,FCCGYI501M.PV,FCCGYI502.PV,FCCGYI503.PV,FCCGYI504.PV,FCCGYI505.PV,FCCGYI507M.PV,FCCGYI508.PV
2601.278,82.7,1.55,0.4,0.132689,0.144343,0.0724876,702.33,100,404.1,174.843,160.2,41.0174,21,60.1,-0.6,5.431,6708.2,6,5.4,13.2,10.5,16.4,-0.819804,-0.1,3.3,2.6,61.4,43.9,45.9819,61.9751,49.9814,49.9814,59.9776,75.9707,59.9776,60.9752,71.1751,68.974,51.9788,101.992,100.993,42.997,317.8,61.3483,28.3226,35.46,32.8,40.3,25.8,15.153,15.7635
2597.155,82.5,1.55,0.4,0.133101,0.144804,0.0726342,697.88,100,401.7,177.171,158.3,39.244,22.9,60,-0.6,5.426,6714.5,6,5.4,13.2,10.5,16.5,-0.819977,-0.1,3.3,2.6,61.3,43.9,45.9819,61.9751,49.9814,49.9814,59.9776,75.9707,59.9776,60.9752,70.9717,68.9741,51.9788,101.992,100.993,42.997,317.6,61.0067,28.3065,35.53,32.9,40.3,25.9,15.1543,15.7012
2603.063,82.6,1.55,0.4,0.133638,0.145445,0.0724249,698.73,100,402.7,177.404,159.2,40.5484,21.4,59.9,-0.6,5.43,6703.8,6,5.4,13.2,10.5,16.6,-0.815531,-0.1,3.3,2.6,61.7,43.9,45.9819,61.9751,49.9814,49.9814,59.9776,75.9707,59.9776,60.9752,71.2816,69.1734,51.9788,101.992,100.993,42.997,317.4,61.8745,28.2679,35.46,32.8,40.4,25.8,15.0558,15.5888
2600.918,82.6,1.55,0.4,0.132744,0.144589,0.0724339,700.31,100,402.9,175.432,158.7,39.8907,22.2,60.2,-0.6,5.431,6711,6,5.4,13.2,10.5,16.6,-0.820634,-0.1,3.3,2.6,61.5,44.1,45.9819,61.9751,49.9814,49.9814,59.9776,75.9707,59.9776,60.9752,71.0268,68.9741,51.9788,101.992,100.993,43.5946,317.4,61.346,28.2509,35.48,32.9,40.4,25.7,14.9691,15.4504
2601.492,82.6,1.55,0.4,0.132113,0.144073,0.0724235,700.07,100,403.3,173.638,160.1,39.7066,22.2,59.8,-0.5,5.434,6711.3,6,5.4,13.2,10.5,16.6,-0.824453,-0.1,3.3,2.6,60.9,44.1,45.9819,61.9751,49.9814,49.9814,59.9776,75.9707,59.9776,60.9752,71.9304,69.1707,51.9788,101.992,101.047,43.9862,317.4,60.9939,28.2877,35.57,32.9,40.4,25.6,14.9568,15.4795
2602.27,82.7,1.55,0.4,0.132612,0.1445,0.072395,702.1,100,403.5,174.2,159.6,40.7456,21.5,60.2,-0.5,5.433,6707.4,6,5.4,13.2,10.5,16.6,-0.822777,-0.1,3.3,2.6,61.2,44.2,45.9819,61.9751,49.9814,49.9814,59.9776,75.9707,59.9776,61.0027,71.659,69.2107,51.9788,101.992,101.984,43.9056,317.5,60.9939,28.2738,35.59,32.9,40.4,25.6,14.9,15.3994
2606.661,82.7,1.55,0.4,0.132552,0.14453,0.0725264,704.38,100,404.3,173.856,160.6,38.9229,22.8,59.8,-0.5,5.433,6708.5,6,5.4,13.2,10.5,16.6,-0.82281,-0.1,3.3,2.6,61.3,44.4,45.9819,61.9751,49.9814,49.9814,60.135,75.9707,60.3497,61.3198,71.9713,69.9731,51.9788,101.992,101.748,43.0933,317.5,60.9939,28.2634,35.56,32.9,40.4,25.7,14.9774,15.5269
2606.049,82,1.55,0.4,0.133184,0.145189,0.0740465,706.36,100,392.2,141.08,157.5,50.6795,21.1,60.1,-0.5,5.415,6703.2,5.9,5.3,13.1,10.5,16.6,-0.82239,-0.1,3.3,2.6,61.5,42.5,45.9819,61.9751,49.9814,49.9814,60.6828,75.9707,60.7271,61.5874,71.275,68.8379,52.9786,101.882,100.993,43.2456,317.7,61.2647,28.2403,35.34,32.8,40.3,25.7,14.9496,15.4396
2602.921,79.9,1.55,0.4,0.133539,0.145487,0.0773766,704.86,100,366.9,67.8611,148.9,57.2494,22.8,60,-0.4,5.44,6705.7,5.6,5.4,13.1,10.5,16.5,-0.827317,-0.1,3.3,2.6,60.8,38.9,45.9819,61.9751,49.9814,49.9814,59.9776,75.9707,59.9776,60.9752,69.1809,66.5751,52.2387,99.3547,99.2442,43.9964,317.5,60.6601,27.9325,35.04,32.9,40.3,25.6,14.8771,15.0705
2605.208,81.4,1.55,0.4,0.132658,0.144526,0.0751563,707.42,100,380.1,173.505,151.5,40.3281,21.1,59.9,-0.4,5.371,6688,5.8,5.3,13.1,10.5,16.5,-0.822355,-0.1,3.3,2.6,61.6,40.2,45.9819,61.9751,49.9814,49.9814,60.2257,75.9707,60.4129,61.4238,70.6099,68.0713,51.9788,99.6866,98.0421,43.9964,317.5,61.3934,28.143,35.21,32.7,40.2,25.7,14.9567,15.404
2607.224,82.3,1.55,0.4,0.130446,0.142492,0.0743787,707.9,100,387.4,172.41,156,41.1659,22.2,60.1,-0.4,5.335,6696.7,5.9,5.3,13.1,10.5,16.5,-0.832768,-0.1,3.2,2.6,60.7,41.4,45.9819,61.9751,50.3936,49.9814,60.9752,75.9707,60.9752,61.9751,70.9715,68.974,52.9786,101.441,98.9795,43.9964,317.7,60.1482,28.2162,35.45,32.8,40.3,25.6,14.8761,15.3143
2609.122,82.2,1.55,0.4,0.130454,0.142569,0.0744062,705.92,100,385.8,174.252,156.5,39.8451,21.7,59.8,-0.3,5.339,6684.2,5.9,5.3,13.1,10.5,16.5,-0.833079,-0.1,3.3,2.6,60.5,41.3,45.9819,62.5652,50.4287,49.9814,60.9752,75.9707,60.9752,61.9751,70.9715,68.974,52.9786,101.992,98.9863,43.9964,317.7,59.9945,28.2211,35.52,32.8,40.3,25.5,14.7608,15.2846
2608.753,82.4,1.55,0.4,0.129946,0.142169,0.0744516,709.33,100,387,174.926,155.2,41.9728,21.6,60.2,-0.4,5.34,6693.5,5.9,5.3,13.1,10.5,16.5,-0.837287,-0.1,3.3,2.6,60.1,41.3,45.9819,62.9749,50.9789,49.9814,60.9752,75.9707,60.9752,61.9751,70.9715,68.974,52.9786,101.992,99.132,43.9964,318,59.3493,28.243,35.53,32.8,40.2,25.5,14.7779,15.3546
2602.492,82.7,1.55,0.4,0.129501,0.141858,0.0744398,714.64,100,389.1,174.214,155.5,38.9396,22.4,59.8,-0.3,5.341,6678.3,6,5.3,13.1,10.5,16.4,-0.837494,-0.1,3.3,2.6,60,41.4,45.9819,62.9749,50.9789,49.9814,60.9752,75.9707,60.9752,61.9751,70.9715,68.974,52.9786,101.992,99.8502,43.9964,318.1,58.9951,28.2752,35.53,32.8,40.2,25.4,14.738,15.2754
2602.468,82.5,1.55,0.4,0.129066,0.141335,0.0746071,711.39,100,387.5,175.051,157.3,38.2148,21,60.2,-0.2,5.339,6670.4,5.9,5.3,13.1,10.5,16.4,-0.840112,-0.1,3.3,2.6,59.7,41.3,45.9819,62.9749,50.9789,49.9814,60.9752,75.9707,60.9752,61.9751,70.9715,68.974,52.9786,101.992,99.9381,43.9964,318.2,58.9951,28.3188,35.63,32.7,40.2,25.4,14.8194,15.4072
2600.428,82.6,1.55,0.4,0.129749,0.141865,0.0748187,713.12,100,387.1,176.22,155.8,42.116,22.9,59.8,-0.1,5.337,6678.5,5.9,5.3,13.1,10.5,16.5,-0.836758,-0.1,3.3,2.6,60,41,45.9819,62.9749,50.9789,49.9814,60.9752,75.9707,60.9752,61.9751,71.146,68.974,52.9786,101.992,99.2453,43.9964,318.2,59.4666,28.3595,35.64,32.7,40.2,25.5,14.884,15.4765
2599.757,82.4,1.55,0.4,0.13008,0.142098,0.0749758,711.77,100,386,174.421,155.1,40.3866,20.9,60.1,0,5.333,6657.6,5.9,5.3,13.1,10.5,16.4,-0.833799,-0.1,3.3,2.6,60.4,41,45.9819,62.9749,50.9789,49.9814,60.9752,75.9707,60.9752,61.9751,70.9715,68.974,52.9786,101.807,99.7362,43.9964,318.2,59.9186,28.3216,35.68,32.7,40.1,25.6,14.9093,15.5496
2598.791,82.5,1.55,0.4,0.129476,0.141477,0.0749257,713.79,100,387,174.814,156.5,37.8903,22.7,60,0.1,5.334,6667.6,5.9,5.3,13.1,10.5,16.4,-0.836609,-0.1,3.3,2.6,60,40.9,45.9819,62.9749,50.9789,49.9814,60.9752,75.9707,60.9752,61.9751,71.1788,68.974,52.9786,101.992,98.9864,43.9964,318.1,59.4962,28.3567,35.69,32.7,40.2,25.6,15.009,15.6238
2605.811,82.7,1.55,0.4,0.129487,0.141481,0.0748675,719.93,100,389.4,178.383,157.5,41.0587,21,59.9,0.2,5.334,6653.2,6,5.3,13.1,10.5,16.5,-0.835564,-0.1,3.3,2.6,60.1,41,45.9819,62.9749,50.9789,49.9814,60.9752,75.9707,60.9752,61.9751,71.6613,68.974,52.9786,101.992,99.2303,43.9964,317.9,59.7827,28.3557,35.71,32.7,40.1,25.6,15.0494,15.6238
2606.025,82.8,1.55,0.4,0.129239,0.141272,0.0750129,723.1,100,390.1,176.347,158.4,42.2122,22.3,60.1,0.3,5.329,6665,6,5.3,13.2,10.6,16.6,-0.836659,-0.1,3.3,2.6,60,41,45.9819,62.9749,50.9789,49.9814,60.9752,76.0185,60.9752,61.9751,71.9605,68.974,52.9786,101.992,99.9931,43.9964,317.7,59.2442,28.4064,35.73,32.7,40.2,25.5,15.0101,15.601
2604.486,82.9,1.55,0.4,0.129983,0.142116,0.0749933,723.93,100,390.7,175.845,159.2,40.4467,21.5,59.8,0.5,5.33,6656.1,6,5.3,13.2,10.6,16.6,-0.833041,-0.1,3.3,2.6,60.3,41.1,45.9819,62.9749,50.9789,49.9814,60.9752,76.8449,60.9752,61.9751,71.9713,68.974,52.9786,101.992,99.9933,43.9964,317.7,59.9944,28.4095,35.7,32.7,40.2,25.5,14.9774,15.6144
2607.919,82.9,1.55,0.4,0.130577,0.14286,0.0750153,725.91,100,390.6,176.332,162.3,38.6116,21.8,60.2,0.6,5.326,6661.4,6,5.2,13.2,10.6,16.8,-0.828772,-0.1,3.3,2.6,60.6,41.1,45.9819,62.9749,50.9789,49.9814,60.9752,76.9706,60.9752,61.9751,71.9166,68.974,52.9786,101.992,99.9933,43.9964,317.7,60.3633,28.3709,35.64,32.7,40.2,25.4,15.0225,15.6344
2606.317,82.9,1.55,0.4,0.130725,0.143012,0.0750562,726.03,100,390.4,174.926,160.2,37.8114,22.3,59.7,0.8,5.324,6646,5.9,5.2,13.2,10.6,16.8,-0.829394,-0.1,3.3,2.6,60.7,41.1,45.9819,62.9749,50.9789,49.9814,60.9752,76.9706,60.9752,61.9751,71.6371,68.974,52.9786,101.992,99.9933,43.9964,317.8,60.0005,28.3601,35.6,32.7,40.2,25.5,14.9844,15.666
2604.663,82.8,1.55,0.4,0.130123,0.142547,0.0751942,726.48,100,390.4,174.381,157.3,40.6015,21.2,60.3,0.8,5.323,6654.9,5.9,5.2,13.2,10.6,16.9,-0.833591,-0.1,3.3,2.6,60.3,41.3,45.9819,62.9749,50.9789,49.9814,60.9752,76.9706,60.9752,61.9751,71.969,68.974,52.9786,101.992,99.9933,44.0074,318.3,59.9945,28.3291,35.54,32.8,40.2,25.5,15.1115,15.77
2604.876,82.9,1.55,0.4,0.130951,0.143371,0.0753603,729.14,100,390.7,171.119,159.9,41.8131,22.7,59.8,0.9,5.32,6656.5,5.9,5.2,13.2,10.5,16.5,-0.830033,-0.1,3.3,2.6,60.5,41.4,45.9819,62.9749,50.9789,49.9814,60.9752,76.9706,60.9752,61.9751,71.9711,68.974,52.9786,101.992,99.9933,44.7034,318.5,59.9945,28.2877,35.49,32.7,40.2,25.5,15.0646,15.7434
2603.996,83.3,1.55,0.4,0.131607,0.143802,0.0753256,736.85,100,393.7,171.809,161.1,40.8089,20.9,60.2,1,5.319,6655,6,5.2,13.2,10.5,16.2,-0.826037,-0.1,3.2,2.6,61.1,41.5,45.9819,62.9749,50.9789,50.7812,60.9752,76.9706,60.9752,61.9751,71.9713,68.974,52.9786,101.992,99.9933,44.6829,319.1,60.3853,28.3227,35.54,32.5,40.2,25.1,14.9144,15.53
2600.618,83.3,1.55,0.4,0.130451,0.142615,0.0754952,735.52,100,393.6,174.299,159.9,40.1057,22.9,59.9,1.1,5.316,6656.4,6,5.2,13.2,10.4,16.2,-0.833931,-0.1,3.2,2.6,60.5,41.6,45.9819,62.9749,50.9789,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,68.974,52.9786,101.992,99.9933,44.0827,319,59.3578,28.3321,35.57,32.5,40.1,25.1,14.8652,15.4945
2608.316,83.4,1.55,0.4,0.130642,0.142774,0.0753456,736.39,100,394,175.291,160.3,39.5768,20.9,60.1,1,5.319,6650.9,6,5.2,13.2,10.4,16.2,-0.834128,-0.1,3.2,2.6,60.2,41.6,45.9819,62.9749,50.9789,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,68.974,52.9786,101.992,99.9933,43.9965,318.8,59.2437,28.3598,35.68,32.5,40,25.1,14.8993,15.5233
2607.891,83.5,1.55,0.4,0.130853,0.143,0.0754407,741.02,100,395.2,175.515,161.5,39.6489,22.8,60,1.1,5.315,6655.8,6,5.2,13.2,10.4,16.3,-0.831428,-0.1,3.2,2.6,60.7,41.7,46.443,62.9749,50.9789,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,68.974,52.9786,101.992,99.9933,43.9964,318.8,59.7459,28.3653,35.69,32.5,40.1,25,14.943,15.6056
2602.459,83.3,1.55,0.4,0.129795,0.141995,0.0755725,736.04,100,393.3,177.016,159.8,39.839,21.1,60,1.3,5.314,6636.7,6,5.2,13.2,10.4,16.4,-0.836582,-0.1,3.2,2.6,60.1,41.7,46.9818,62.9749,50.9789,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,68.974,52.9786,101.992,99.9933,43.9964,318.9,58.9951,28.3499,35.61,32.6,40,25.1,14.8757,15.5472
2603.766,83.3,1.55,0.4,0.130557,0.142784,0.0755017,735.23,100,393.2,177.495,160.5,40.0454,22.5,60.1,1.4,5.316,6662.2,6,5.2,13.2,10.4,16.6,-0.832041,-0.1,3.3,2.6,60.4,41.7,46.9818,62.9749,50.9789,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,69.4224,52.9786,101.992,99.9933,43.9965,318.8,59.6422,28.3938,35.63,32.6,40.1,25.1,14.8241,15.4726
2600.3,83.7,1.55,0.4,0.130761,0.142947,0.075414,743.68,100,396.3,176.128,161.5,40.8907,21.4,59.8,1.5,5.314,6636.2,6,5.2,13.2,10.5,16.7,-0.829302,-0.1,3.2,2.6,61,41.8,46.9818,62.9749,50.9789,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,69.9739,52.9786,101.992,99.9933,44.0467,318.7,59.7458,28.4124,35.7,32.6,40.2,25,14.9037,15.5277
2595.974,84,1.55,0.4,0.129886,0.142066,0.0753872,748.13,100,398,174.78,161.2,41.9478,22.1,60.2,1.4,5.312,6652.4,6,5.2,13.2,10.5,16.7,-0.832337,-0.1,3.2,2.6,60.5,41.9,46.9818,62.9749,50.9789,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,69.9739,52.9786,101.992,99.9933,43.9964,318.8,58.9951,28.4189,35.85,32.7,40.2,25.1,14.9732,15.6471
2597.362,83.8,1.55,0.4,0.130112,0.142294,0.0755278,744.22,100,396.5,173.639,162.2,42.1933,22,59.8,1.2,5.309,6641.1,6,5.2,13.2,10.4,16.6,-0.831717,-0.1,3.2,2.6,60.5,41.9,46.9818,62.9749,50.9789,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,69.9739,52.9786,101.992,99.9933,43.9964,318.9,58.9951,28.3809,35.81,32.6,40.2,25.3,15.0742,15.7925
2600.216,83.7,1.55,0.4,0.130906,0.142883,0.0756634,744.74,100,396.2,174.282,161.7,42.1661,21.7,60.3,1.2,5.307,6654.8,6,5.2,13.2,10.4,16.6,-0.829233,-0.1,3.2,2.6,60.7,41.9,46.9818,62.9749,50.9789,50.9789,60.9752,76.9706,60.9752,62.2164,71.9713,69.9739,52.9786,101.992,99.9933,43.9964,318.9,59.1028,28.3959,35.77,32.6,40.2,25.3,14.9631,15.6854
2606.344,83.9,1.55,0.4,0.130876,0.142787,0.075694,748.79,100,397.5,174.279,162.6,42.9636,22.2,59.7,1.2,5.305,6645.2,6,5.2,13.2,10.4,16.5,-0.828952,-0.1,3.2,2.6,60.9,41.8,46.9818,62.9749,50.9789,50.9789,60.9752,76.9706,60.9752,62.1128,71.9713,69.9739,52.9786,102.2,99.9933,44.0372,319,59.7414,28.3748,35.75,32.6,40.2,25,14.728,15.3196
2608.609,83.6,1.55,0.4,0.129646,0.141604,0.0758983,741.77,100,394.5,174.951,161.1,43.6201,21.2,60.3,1.5,5.302,6649.1,6,5.2,13.2,10.4,16.4,-0.836317,-0.1,3.2,2.6,60,41.8,46.9818,62.9749,51.3078,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,69.9739,52.9786,102.065,99.9933,44.2858,318.9,58.7967,28.3451,35.72,32.6,40.1,24.8,14.5765,15.0914
2604.852,83.4,1.55,0.4,0.130676,0.142519,0.0758126,738.74,100,393.5,174.702,161.1,43.7492,22.6,59.8,1.4,5.304,6645.5,5.9,5.2,13.2,10.4,16.4,-0.831822,-0.1,3.2,2.6,60.4,41.6,46.9818,62.9749,50.979,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,69.9739,52.9786,101.992,99.9933,43.9964,318.9,59.2809,28.3153,35.67,32.6,40.2,24.7,14.3752,14.813
2603.888,83.7,1.55,0.4,0.130379,0.142128,0.0756221,741.94,100,395,174.514,160.7,43.9949,20.8,60.2,1.3,5.305,6651.3,6,5.2,13.2,10.4,16.3,-0.831033,-0.1,3.2,2.6,60.6,41.6,46.9818,62.9749,51.006,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,69.9739,52.9786,101.992,99.9933,43.9964,318.8,59.2481,28.3074,35.75,32.6,40.2,24.6,14.4172,14.9313
2605.03,83.3,1.55,0.4,0.129598,0.141362,0.0757774,736.2,100,391.9,175.458,161.1,44.0201,22.9,59.9,1.4,5.3,6647.1,5.9,5.2,13.1,10.4,16.3,-0.835352,-0.1,3.2,2.6,60,41.5,46.9818,63.2783,51.8991,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,69.9739,52.9786,101.992,99.9933,43.9964,318.6,58.9951,28.313,35.57,32.6,40.1,24.7,14.417,14.9171
2614.032,83.1,1.55,0.4,0.130213,0.142045,0.0758119,732.47,100,390.8,175.508,159.8,43.9765,20.7,60.1,1.3,5.303,6635.9,5.9,5.2,13.1,10.4,16.3,-0.831295,-0.1,3.2,2.6,60.3,41.4,46.9818,62.9753,51.1322,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,69.9739,52.9786,101.992,99.9933,43.9964,318.4,59.4433,28.2856,35.57,32.6,40.1,24.8,14.4158,14.9263
2612.523,83.3,1.55,0.4,0.130044,0.141932,0.0757638,734.31,100,391.6,175.548,161.2,43.8594,22.9,60,1.2,5.303,6646.7,5.9,5.2,13.1,10.4,16.3,-0.831386,-0.1,3.3,2.6,60.5,41.4,46.9818,63.7397,51.8018,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,69.9739,53.9785,101.992,99.9933,43.9964,318.2,59.1512,28.2915,35.61,32.6,40.1,24.8,14.4374,14.9552
2605.85,83.3,1.55,0.4,0.129406,0.141259,0.0757407,736.42,100,392,175.648,159.8,43.9747,20.8,60,1,5.3,6628.8,5.9,5.2,13.2,10.4,16.3,-0.835578,-0.1,3.2,2.6,60.1,41.5,46.9818,63.9748,51.9788,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,69.9739,53.9785,101.992,99.9933,43.9964,318.3,58.9951,28.276,35.64,32.6,40.1,24.8,14.4423,14.9863
2600.373,83.3,1.55,0.4,0.129808,0.141546,0.0757743,735.79,100,392.3,175.005,160,43.8296,22.8,60,0.9,5.302,6635.6,5.9,5.2,13.2,10.4,16.3,-0.833269,-0.1,3.3,2.6,60.2,41.4,46.9818,63.9748,51.9788,50.9789,60.9752,76.9706,60.9752,62.0689,71.9713,69.9739,53.9785,101.992,99.9933,43.9964,318.3,58.9951,28.3191,35.69,32.6,40.1,24.8,14.4738,15.0437
2601.195,83.6,1.55,0.4,0.13062,0.141389,0.0758328,740.77,100,393.8,175.961,160.9,43.9679,21,59.9,0.9,5.299,6615.6,5.9,5.2,13.2,10.4,16.3,-0.832979,-0.1,3.2,2.6,60.3,41.4,46.9818,63.9748,51.9788,50.9789,60.9752,76.9706,60.9752,62.2236,71.9713,69.9739,53.9785,101.992,99.9933,43.9964,318.3,58.9951,28.3491,35.68,32.6,40.1,24.7,14.3966,14.8917
2601.171,83.6,1.55,0.4,0.130742,0.141337,0.0758502,742.98,100,394.7,174.006,162.7,44.5335,22.5,60.1,0.8,5.298,6632.6,5.9,5.2,13.2,10.5,16.3,-0.832212,-0.1,3.3,2.6,60.4,41.4,46.9818,63.9748,51.9788,50.9789,60.9752,76.9706,60.9752,62.1298,71.9713,69.9739,53.9785,101.992,99.9933,43.9964,318.2,58.9951,28.4121,35.77,32.6,40.1,24.5,14.3543,14.7355
2602.26,83.6,1.55,0.4,0.130857,0.141462,0.0758035,741.31,100,394.2,174.363,161.7,44.5888,21.4,59.8,0.7,5.3,6614.7,5.9,5.2,13.2,10.5,16.3,-0.830654,-0.1,3.3,2.6,60.5,41.4,46.9818,63.9748,51.9788,50.9789,60.9752,76.9706,60.9752,62.6164,71.9713,69.9739,53.9785,101.992,99.9933,43.9964,318.4,59.3393,28.3914,35.77,32.6,40.1,24.6,14.3265,14.8376
2602.433,83.6,1.55,0.4,0.130664,0.141237,0.0757815,742.56,100,394.5,174.691,162.5,44.8852,22.2,60.2,0.7,5.297,6633.3,5.9,5.2,13.2,10.5,16.3,-0.832723,-0.1,3.3,2.6,60.4,41.4,46.9818,63.9748,51.9788,50.9789,60.9752,76.9706,60.9752,62.3807,71.9713,69.9739,53.9785,101.992,99.9933,43.9964,318.6,59.0029,28.3891,35.77,32.6,40.1,24.7,14.4087,14.9049
2604.579,83.4,1.55,0.4,0.130965,0.141681,0.0759524,739.92,100,392.7,174.904,160.5,45.3529,21.7,59.8,0.6,5.293,6617.1,5.9,5.2,13.2,10.5,16.3,-0.833203,-0.1,3.2,2.6,60.3,41.4,46.9818,63.9748,51.9788,50.9789,60.9752,76.9706,60.9752,62.2185,71.9713,69.9739,53.9785,101.992,99.9933,43.9964,318.8,58.9951,28.3392,35.73,32.6,40.1,24.7,14.3666,14.8321
2605.433,83.5,1.55,0.4,0.131562,0.142404,0.0759626,739.69,100,393.3,175.601,160.7,45.7444,21.6,60.3,0.6,5.297,6621.3,5.9,5.2,13.2,10.5,16.4,-0.830442,-0.1,3.3,2.6,60.5,41.4,46.9818,63.9748,51.9788,50.9789,60.9752,76.9706,60.9752,62.21,71.9713,69.9739,53.9785,101.992,99.9933,43.9964,318.9,59.182,28.3395,35.65,32.5,40.1,24.6,14.3088,14.7273
2609.741,83.7,1.55,0.4,0.13074,0.141692,0.0759562,743.73,100,394.7,176.212,161.4,46.7222,22,59.7,0.7,5.295,6616.8,5.9,5.2,13.2,10.5,16.5,-0.832387,-0.1,3.2,2.6,60.4,41.5,46.9818,63.9748,51.9788,50.9789,60.9752,76.9706,61.0998,62.4348,71.9713,69.9739,53.9785,101.992,99.9933,43.9964,318.9,59.0142,28.3452,35.7,32.6,40.1,24.5,14.2994,14.7142
2609.207,83.4,1.55,0.4,0.131025,0.142041,0.0762177,740.13,100,392,175.334,161.3,37.975,21.3,60.3,0.5,5.286,6621.6,5.9,5.2,13.2,10.5,16.5,-0.831938,-0.1,3.2,2.6,60.3,41.5,46.9818,63.9748,51.9788,50.9789,60.9752,76.9706,60.9892,62.7104,71.9713,69.7746,53.9785,101.992,99.9933,43.9964,318.9,58.9951,28.3225,35.53,32.6,40.1,24.4,14.1324,14.5591
2606.978,83.1,1.55,0.4,0.131391,0.142435,0.0761708,733.55,100,390.3,174.834,160.8,39.5489,22.3,59.7,0.5,5.294,6620.7,5.9,5.2,13.1,10.5,16.4,-0.829241,-0.1,3.2,2.6,60.6,41.4,46.9818,63.9748,51.9788,50.9789,60.9752,76.9706,60.9752,61.9826,71.9713,69.9739,53.9785,101.992,99.9933,43.9964,318.6,58.9951,28.2627,35.48,32.7,40.2,24.5,14.2616,14.6719
2607.612,83.1,1.55,0.4,0.130865,0.141814,0.0763023,732.63,100,390,173.406,160.1,42.5338,21.2,60.2,0.3,5.294,6626.3,5.9,5.2,13.2,10.5,16.4,-0.832805,-0.1,3.2,2.6,60.4,41.3,46.9818,63.9748,51.9788,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,69.9302,53.9785,101.992,99.9933,43.9964,318.6,58.9951,28.2547,35.48,32.6,40.2,24.8,14.3711,14.7914
2601.006,83.2,1.55,0.4,0.130408,0.141376,0.0762907,735.66,100,391.1,174.192,160,41.9688,22.5,59.8,0.2,5.293,6625.1,5.9,5.2,13.1,10.4,16.3,-0.835435,-0.1,3.2,2.6,60,41.3,46.9818,63.9748,51.9788,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,69.9739,53.9785,101.992,99.9933,43.9964,318.5,58.9951,28.2667,35.59,32.6,40.2,24.6,14.294,14.715
2603.941,83.4,1.55,0.4,0.130733,0.141686,0.0762332,738.93,100,392.9,175.324,161.2,41.4949,20.9,60.2,0.2,5.292,6633,5.9,5.2,13.2,10.4,16.4,-0.832747,-0.1,3.2,2.6,60.2,41.3,46.9818,63.9199,51.924,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,69.9739,53.9785,101.992,99.9933,43.9964,318.4,58.9951,28.2975,35.69,32.6,40.2,24.6,14.307,14.7041
2600.584,83.6,1.55,0.4,0.131263,0.14184,0.0760867,740.56,100,394.1,174.531,161.1,40.9599,22.6,59.8,0.2,5.296,6632.8,5.9,5.2,13.2,10.5,16.4,-0.828472,-0.1,3.2,2.6,60.6,41.3,46.9818,62.9817,50.9858,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,69.9739,53.9785,101.992,99.9933,43.9964,318.3,59.6081,28.305,35.67,32.6,40.2,24.7,14.4145,14.8227
2598.904,83.5,1.55,0.4,0.130304,0.140895,0.0761754,740.66,100,394,175.845,159.6,40.352,20.8,60.2,0.1,5.292,6627.3,5.9,5.2,13.2,10.5,16.5,-0.833069,-0.1,3.2,2.6,60.3,41.4,46.9818,62.9749,51.577,50.9789,60.9752,76.9706,60.9752,61.9751,71.9713,69.9739,52.9786,101.992,99.9933,43.9964,318.1,59.0019,28.2819,35.65,32.6,40.2,24.7,14.3101,14.668
